component,samples,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
parse_ms,2950,0.008079486439582671,0.007369999366346747,0.008321001041622362,0.01263550049770855,1.0708810004871339
feature_ms,2950,0.10384676644037935,0.09519499872112647,0.1831950001360382,0.23166499191574963,3.9137330022640526
matrix_ms,2950,1.665959544763486,1.5979710005922243,1.8966330002513132,2.673417200858223,14.390221000212478
inference_ms,2950,1.3139388884945034,0.8245954995800275,3.430439951625881,13.383708310211578,37.09215499839047
calibration_ms,2950,0.00010753901486908543,0.00010999792721122503,0.00012000236893072724,0.00016999911167658865,0.00041000021155923605
packaging_ms,2950,0.007431826449908963,0.007120001100702211,0.008145499487000048,0.012227300358063022,0.3276999996160157
heuristic_proxy_ms,2950,0.11935807932987098,0.11005099986505229,0.19830495166388568,0.2473536910110851,3.9289130036195274
ml_overhead_ms,2950,2.9800059722728585,2.434232001178316,5.301107000013871,16.228889301455506,45.51999100294779
total_ms,2950,3.1040503244336017,2.5646220001362963,5.449024499830552,16.32190430020259,45.63909100033925
